valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[140.248265, 44.05156208039494, 140.10557310621002, 140.39877975093273, 140.04489477836276, 140.4847047454468, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.247295, 43.56149539462881, 140.10540639374938, 140.39866932053627, 140.04480637633839, 140.48470076651876, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.243835, 41.74123788217907, 140.10480575579416, 140.3982813870629, 140.04448208607226, 140.48469553297537, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.244835, 42.279275951241644, 140.10498030850374, 140.39839254863904, 140.04457724846995, 140.48469560867292, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.245275, 42.5128771155289, 140.10505686507696, 140.3984417063515, 140.04461874999652, 140.48469601190828, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.244115, 41.89289698773131, 140.10485470900292, 140.3983124338541, 140.04450884921874, 140.48469543649554, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.237655, 38.18001978239515, 140.10370977816896, 140.39761165040235, 140.04386811963448, 140.48472092798457, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.247675, 43.75449964002862, 140.10547179121923, 140.39871249449496, 140.0448411392099, 140.48470219412349, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.245925, 42.85453049282913, 140.10516968411952, 140.39851460159468, 140.04467964522698, 140.4846970214397, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.244845, 42.28460615015817, 140.1049820500999, 140.3983936641857, 140.04457819419756, 140.48469561532627, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.243845, 41.74666790940773, 140.10480750517348, 140.3982824948264, 140.0444830434746, 140.484695527954, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.244505, 42.102825382130284, 140.1049227921551, 140.3983557792734, 140.044545973947, 140.48469545462447, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.240375, 39.799653246010315, 140.10419580337887, 140.3979027680496, 140.04414382411605, 140.48470427112207, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234825, 36.399715070732334, 140.10319801401477, 140.39731484312802, 140.0435721400698, 140.48474738373974, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.224865, 29.2265881553674, 140.10134775721045, 140.3963193856466, 140.0424567548634, 140.48491419751758, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.225265, 29.54571074288613, 140.10142353446713, 140.3963578941042, 140.04250375408174, 140.48490529353734, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.225265, 29.54571074288613, 140.10142353446713, 140.3963578941042, 140.04250375408174, 140.48490529353734, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.223305, 27.953890489933, 140.10105105485385, 140.39617037371747, 140.04227170132847, 140.4849506796239, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.211065, 20.380147835269906, 140.09865869698177, 140.3950655887324, 140.04072316452041, 140.4853335021463, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.214545, 21.247706422018055, 140.0993504554589, 140.3953681159696, 140.041180802236, 140.48520729300208, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.219045, 24.233240392781365, 140.10023135265047, 140.39577293306374, 140.04175214802336, 140.4850645186433, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.219545, 24.6897216532327, 140.1003282791368, 140.39581886372028, 140.0418142044195, 140.4850500812948, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.219675, 24.807507218486613, 140.10035344881305, 140.39583083690115, 140.0418302922673, 140.4850463743994, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226745, 30.70185164652929, 140.1017028435034, 140.39650144221076, 140.0426760509695, 140.48487394903051, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.227745, 31.461783090259885, 140.10189061410622, 140.39659938589367, 140.04279104020705, 140.4848541978882, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.227245, 31.08391222848845, 140.10179682480265, 140.39655031805444, 140.04273368958496, 140.48486392946268, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226085, 30.190997431048004, 140.10157849435421, 140.39643721993139, 140.04259952724573, 140.48488761561146, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226625, 30.609525924300858, 140.10168025943244, 140.39648974056746, 140.04266217486307, 140.48487639656557, 140.147064, 140.07901, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.231365, 19.292355371926003, 140.10083761543476, 140.38288667027948, 140.0486082088665, 140.4716817911336, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.232255, 20.20937061153824, 140.10100435282015, 140.3829742186084, 140.04870998161127, 140.4716647802936, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234045, 21.992011982048552, 140.1013377737251, 140.3831522262749, 140.04891177963535, 140.47163345846005, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.231975, 19.923126201172423, 140.10095196469078, 140.38294660673776, 140.04867806608388, 140.47167002915432, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.231965, 19.912865197350765, 140.1009500925216, 140.38294562176407, 140.04867692449676, 140.4716702183605, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.215635, 9.267602007993244, 140.09778628440205, 140.38144371559792, 140.04665287898408, 140.47213902577792, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.228315, 15.983331092914108, 140.1002613928621, 140.38259146428075, 140.04825220834084, 140.4717473154688, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222805, 10.209869540570045, 140.09920155830903, 140.38207701311953, 140.04758078984457, 140.4718939720603, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.222165, 10.118043844870133, 140.09907688744732, 140.38201882683836, 140.0475004502187, 140.47191335930523, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.229895, 17.73068316442033, 140.10056082576872, 140.38274345994554, 140.04843802436744, 140.47171197563267, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.234395, 22.33130359141942, 140.10140266655745, 140.38318733344252, 140.04895078555055, 140.47162778587816, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.227735, 15.323126947578192, 140.10015097302627, 140.38253616983084, 140.04818324525377, 140.47176104046065, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.226235, 13.566588300392352, 140.0998641572576, 140.38239441417093, 140.04800302160078, 140.47179840697078, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.228115, 15.756840544565659, 140.1002233474572, 140.38257236682853, 140.0482284735668, 140.4717520026238, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.233345, 21.304457315564754, 140.1012076923924, 140.3830823076076, 140.04883332430293, 140.4716452471258, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.236255, 24.08599538444061, 140.10174587059467, 140.38337555797673, 140.04915559160636, 140.47160012267946, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.236755, 24.544247253411775, 140.10183765427075, 140.3834266314435, 140.04920993378715, 140.4715933995463, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[140.236725, 24.51690821257879, 140.10183215293557, 140.38342356135013, 140.04920668178437, 140.47159379440626, 140.148026, 140.08017, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
